2019/05/08 19:04:26 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /index.php?s=%2f%69%6e%64%65%78%2f%5c%74%68%69%6e%6b%5c%61%70%70%2f%69%6e%76%6f%6b%65%66%75%6e%63%74%69%6f%6e&function=%63%61%6c%6c%5f%75%73%65%72%5f%66%75%6e%63%5f%61%72%72%61%79&vars[0]=%6d%645&vars[1][]=%48%65%6c%6c%6f%54%68%69%6e%6b%50%?/ HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:26 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /d7.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:26 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /rxr.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:26 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /1x.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:26 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /home.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:27 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /undx.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:27 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /spider.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:27 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /payload.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:27 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /composers.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
2019/05/08 19:04:27 [error] 6#6: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 61.228.229.247, server: drone.bytelurk.com, request: "GET /izom.php HTTP/1.1", upstream: "fastcgi://172.21.0.3:9000", host: "149.129.54.76"
